run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5
ERR2587786	ERP108869	SAMEA4670476	ERS2491089	ERX2604062	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_15	150	PAIRED	OTHER	METAGENOMIC	RANDOM	9156956	2765400712	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-81	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-81	864776466;883281528	f53db3d8d94e079cbfd938bfb58587fc;188a1bf8d3edb6f5ad2c0cb301bb056d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587786/ERR2587786_2.fastq.gz	840940051;859309068	856e407b50b3304cc21ca1920bbe0e92;69906d291d17225a38e40b70fa6404a2	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587786/inulin_post_18_S36_R2_001.fastq.gz	FASTQ;FASTQ	1220719123	1b9b04c7c39b1c884c486b71c1f72571	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587786	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/006/ERR2587786	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587786	shotgun_inulin_post_15		shotgun_inulin_post_15		2018-05-19			
ERR2587789	ERP108869	SAMEA4670479	ERS2491092	ERX2604065	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_22	150	PAIRED	OTHER	METAGENOMIC	RANDOM	6720890	2029708780	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-84	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-84	648269564;665954629	faef1123db78ba5420234a145b99d412;192d9e97cacb4f0f60b6e6835a2e6a1a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587789/ERR2587789_2.fastq.gz	631119852;648772789	59f62d38adb21f5c79738ebebd981ecd;e818182ef4e38af9c6410882daaeb3a4	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587789/inulin_post_22_S44_R2_001.fastq.gz	FASTQ;FASTQ	915268479	7a46d98f727fda5983cefc50978adfaf	ftp.sra.ebi.ac.uk/vol1/err/ERR258/009/ERR2587789	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/009/ERR2587789	ftp.sra.ebi.ac.uk/vol1/err/ERR258/009/ERR2587789	shotgun_inulin_post_22		shotgun_inulin_post_22		2018-05-19			
ERR2587792	ERP108869	SAMEA4670482	ERS2491095	ERX2604068	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_inulin_post_4	150	PAIRED	OTHER	METAGENOMIC	RANDOM	737811	222818922	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-87	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-87	70674951;72844194	5edfbf60ad86e2defc373fa60f783a00;037ba251b0bf5ff1817695e74bab157e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587792/ERR2587792_2.fastq.gz	68818165;70976002	39a1237c4964e1fe39aaa898a2ace04d;5d3b708ab745802106bb0f7e8c251a4c	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587792/inulin_post_4_S1_R2_001.fastq.gz	FASTQ;FASTQ	100179089	faddc0914be10a2fae35fc6120e62db6	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587792	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/002/ERR2587792	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587792	shotgun_inulin_post_4		shotgun_inulin_post_4		2018-05-19			
ERR2587804	ERP108869	SAMEA4670494	ERS2491107	ERX2604080	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_12	150	PAIRED	OTHER	METAGENOMIC	RANDOM	9040487	2730227074	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-99	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-99	863350339;887055847	d1c0a4a5c879a45ab4d39945c8755831;e6066dbe9f5ad631baf2186e60f8b050	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587804/ERR2587804_2.fastq.gz	840054887;863631492	b3103a223e81e2217181b7b2baa322dd;7cb5c53703906ecdbbdb2665c8244113	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587804/kefir_post_12_S24_R2_001.fastq.gz	FASTQ;FASTQ	1222839197	f4c8e47be06f80c3968b6bdfa9a41683	ftp.sra.ebi.ac.uk/vol1/err/ERR258/004/ERR2587804	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/004/ERR2587804	ftp.sra.ebi.ac.uk/vol1/err/ERR258/004/ERR2587804	shotgun_kefir_post_12		shotgun_kefir_post_12		2018-05-19			
ERR2587805	ERP108869	SAMEA4670495	ERS2491108	ERX2604081	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_13	150	PAIRED	OTHER	METAGENOMIC	RANDOM	7096267	2143072634	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-100	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-100	686790825;702808712	0d19d3f018f6d446f18fad8d908b7205;79ac5b1103760a5fd5ec07be0a773c09	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587805/ERR2587805_2.fastq.gz	668448218;684386476	e3cfdfafe53f28b53694e544a9552043;409aafa1e9379ff485daa065ea8a83ef	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587805/kefir_post_13_S26_R2_001.fastq.gz	FASTQ;FASTQ	967423440	ce3a151324958fa5433ab1e7f5c9882c	ftp.sra.ebi.ac.uk/vol1/err/ERR258/005/ERR2587805	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/005/ERR2587805	ftp.sra.ebi.ac.uk/vol1/err/ERR258/005/ERR2587805	shotgun_kefir_post_13		shotgun_kefir_post_13		2018-05-19			
ERR2587706	ERP108869	SAMEA4670396	ERS2491009	ERX2603982	PRJEB26842	ERA1489867	1326787	fermentation metagenome	ILLUMINA	Illumina MiSeq	16S_fmp_post_I12	300	PAIRED	AMPLICON	METAGENOMIC	PCR	34850	20960018	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	Illumina MiSeq paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:103-1	ena-RUN-TEAGASC-19-05-2018-10:18:46:103-1	6770647;7309933	7b5370e635bba9c1259c1d4d45e4bcbe;510650fc60416a59a67f7b6928808aea	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587706/ERR2587706_2.fastq.gz	8708619;9212187	26d82ba7dcb872a0a608443d35b64095;82e56db15c882d0c5f024c345d1d3273	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587706/16S_fmp_post_I12_S84_L001_R2_001.fastq.gz	FASTQ;FASTQ	15133814	3a4d911bd1b3a221fbe5849fb07208b2	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587706	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/006/ERR2587706	ftp.sra.ebi.ac.uk/vol1/err/ERR258/006/ERR2587706	16S_fmp_post_I12		16S_fmp_post_I12		2018-05-19			
ERR2587707	ERP108869	SAMEA4670397	ERS2491010	ERX2603983	PRJEB26842	ERA1489867	1326787	fermentation metagenome	ILLUMINA	Illumina MiSeq	16S_fmp_post_I15	300	PAIRED	AMPLICON	METAGENOMIC	PCR	207077	124556091	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	Illumina MiSeq paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:103-2	ena-RUN-TEAGASC-19-05-2018-10:18:46:103-2	35404441;42059371	59e46e1b0d7636334c046d38176a66e7;d5068884f54e3918c8517f4d4d173806	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587707/ERR2587707_2.fastq.gz	49457301;55280359	3b78e8ee496a2b222847231154df728c;e66ae9225a2e9b30cc2eec3958c62de9	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587707/16S_fmp_post_I15_S87_L001_R2_001.fastq.gz	FASTQ;FASTQ	85583307	4170d8bbaac5fe4e41dbd0c8aa56f262	ftp.sra.ebi.ac.uk/vol1/err/ERR258/007/ERR2587707	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/007/ERR2587707	ftp.sra.ebi.ac.uk/vol1/err/ERR258/007/ERR2587707	16S_fmp_post_I15		16S_fmp_post_I15		2018-05-19			
ERR2587807	ERP108869	SAMEA4670497	ERS2491110	ERX2604083	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_19	150	PAIRED	OTHER	METAGENOMIC	RANDOM	7429338	2243660076	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-102	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-102	710796089;722171177	a4d71724acf2c07ae4f675e4e0e34bcd;af2184fc8f677a8757ed73a4ea2e90e3	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587807/ERR2587807_2.fastq.gz	691554255;702820308	391855e2850901a60e2314ca9ea36363;0f26086ac23eedff1be1710f6faa6215	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587807/kefir_post_19_S38_R2_001.fastq.gz	FASTQ;FASTQ	1002487225	8ec2d7666babad2c88d19719c939084b	ftp.sra.ebi.ac.uk/vol1/err/ERR258/007/ERR2587807	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/007/ERR2587807	ftp.sra.ebi.ac.uk/vol1/err/ERR258/007/ERR2587807	shotgun_kefir_post_19		shotgun_kefir_post_19		2018-05-19			
ERR2587712	ERP108869	SAMEA4670401	ERS2491014	ERX2603988	PRJEB26842	ERA1489867	1326787	fermentation metagenome	ILLUMINA	Illumina MiSeq	16S_fmp_post_I28	300	PAIRED	AMPLICON	METAGENOMIC	PCR	193671	116501286	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	Illumina MiSeq paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:103-7	ena-RUN-TEAGASC-19-05-2018-10:18:46:103-7	32021236;39176512	8d49887e09af4b3bc503ad4dd4c69ba1;4f77fbbf06abd4d4c63fe0b3d7c54f71	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587712/ERR2587712_2.fastq.gz	44928167;51510775	0f7f932deac9d1011f904f13e01e9508;f3f46f9eaf0e67fd1eb2229b4aec426e	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587712/16S_fmp_post_I28_S100_L001_R2_001.fastq.gz	FASTQ;FASTQ	80340134	1fbad2379b6a88f5c4b225ec1286cc20	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587712	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/002/ERR2587712	ftp.sra.ebi.ac.uk/vol1/err/ERR258/002/ERR2587712	16S_fmp_post_I25		16S_fmp_post_I25		2018-05-19			
ERR2587809	ERP108869	SAMEA4670499	ERS2491112	ERX2604085	PRJEB26842	ERA1489867	749906	gut metagenome	ILLUMINA	NextSeq 500	shotgun_kefir_post_28	150	PAIRED	OTHER	METAGENOMIC	RANDOM	8056330	2433011660	Teagasc Food Research Centre;Ireland;TEAGASC	2018-07-19	2018-11-16	NextSeq 500 paired end sequencing	BBC study	ena-STUDY-TEAGASC-19-05-2018-07:51:28:007-360	ena-EXPERIMENT-TEAGASC-19-05-2018-10:18:46:106-104	ena-RUN-TEAGASC-19-05-2018-10:18:46:106-104	765152196;784405115	4956db97185f4a62158d170ee524add9;51c5809c6016b8c23b2571ff7ce9b0e2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587809/ERR2587809_2.fastq.gz	744604077;763728900	31a9e11dff0af427456770061cd7eeac;61e3004b831ce32b459d328890191241	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R2_001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR258/ERR2587809/kefir_post_28_S55_R2_001.fastq.gz	FASTQ;FASTQ	1080768304	51b6fd8f8e91daa09d2342888cff6d97	ftp.sra.ebi.ac.uk/vol1/err/ERR258/009/ERR2587809	fasp.sra.ebi.ac.uk:/vol1/err/ERR258/009/ERR2587809	ftp.sra.ebi.ac.uk/vol1/err/ERR258/009/ERR2587809	shotgun_kefir_post_28		shotgun_kefir_post_28		2018-05-19			
