run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created	bam_ftp	bam_bytes	bam_md5
ERR1999781	ERP019513	SAMEA104112452	ERS1776345	ERX2059650	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	8200389	650458329	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-15	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-15	423076881	33769a0ec817e8c0e33c4c5b464241dd	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999781/ERR1999781.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999781/ERR1999781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999781/ERR1999781.fastq.gz	388715059	774024fe5628b804fa6cf333e388f7f5	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999781/Subj5_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999781/Subj5_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999781/Subj5_Week1_Srdgh_End.fastq.gz	FASTQ	281033560	ea08ebc5af1147b25c18b75e010228c2	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999781	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999781	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999781	Subj5_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999783	ERP019513	SAMEA104112454	ERS1776347	ERX2059652	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	9135952	723915331	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-17	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-17	482254120	05eabe63272108c69228869cd358f459	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999783/ERR1999783.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/003/ERR1999783/ERR1999783.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999783/ERR1999783.fastq.gz	444062810	76957fdd48791d4f80969f878f98d1d3	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999783/Subj5_Week2_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999783/Subj5_Week2_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999783/Subj5_Week2_White_End.fastq.gz	FASTQ	322526487	20394e09aad823382d76655f99c2518f	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999783	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/003/ERR1999783	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999783	Subj5_Week2_White_End		Bread project WGS samples		2017-06-03			
ERR1999785	ERP019513	SAMEA104112456	ERS1776349	ERX2059654	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5187298	411445712	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-19	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-19	268407998	96e749146c759d8b41b25ed22d2f48f1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1999785/ERR1999785.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/005/ERR1999785/ERR1999785.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/005/ERR1999785/ERR1999785.fastq.gz	246689209	a818129d15325b0e4df1ed5e57faaf0c	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999785/Subj6_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999785/Subj6_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999785/Subj6_Week1_White_End.fastq.gz	FASTQ	178073575	46c91b219ffafb11ba0e44645cecc3e7	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1999785	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/005/ERR1999785	ftp.sra.ebi.ac.uk/vol1/err/ERR199/005/ERR1999785	Subj6_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999786	ERP019513	SAMEA104112457	ERS1776350	ERX2059655	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5020801	397995667	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-20	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-20	264946405	4884d4ab63d745c18523625aad652a96	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999786/ERR1999786.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999786/ERR1999786.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999786/ERR1999786.fastq.gz	243698582	28c26cd2840451fa1e216d23bc263979	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999786/Subj6_Week1_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999786/Subj6_Week1_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999786/Subj6_Week1_White_Start.fastq.gz	FASTQ	176436080	a5c9a923529e1d5fdb119dc82ad1cd1c	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999786	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999786	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999786	Subj6_Week1_White_Start		Bread project WGS samples		2017-06-03			
ERR1999787	ERP019513	SAMEA104112458	ERS1776351	ERX2059656	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	11414112	904605456	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-21	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-21	597893384	87b39facdce4436b793d023593664f1c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999787/ERR1999787.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999787/ERR1999787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999787/ERR1999787.fastq.gz	550151941	708ff0b526f2273ddcb55414dbbd94bc	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999787/Subj6_Week2_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999787/Subj6_Week2_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999787/Subj6_Week2_Srdgh_End.fastq.gz	FASTQ	399698451	a975c11afa2b79b5e380a2915380455a	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999787	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999787	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999787	Subj6_Week2_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999792	ERP019513	SAMEA104112463	ERS1776356	ERX2059661	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6133106	485812417	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-26	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-26	327752813	12713479176a61af8c34c5658f484535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999792/ERR1999792.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/002/ERR1999792/ERR1999792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/002/ERR1999792/ERR1999792.fastq.gz	302303402	d213faa3e7c2a91486c4cb55fbb7b5e4	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999792/Subj7_Week2_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999792/Subj7_Week2_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999792/Subj7_Week2_Srdgh_Start.fastq.gz	FASTQ	219127267	41149125dea950b4d503462a782d2d80	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999792	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/002/ERR1999792	ftp.sra.ebi.ac.uk/vol1/err/ERR199/002/ERR1999792	Subj7_Week2_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999793	ERP019513	SAMEA104112464	ERS1776357	ERX2059662	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	4080165	323579386	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-27	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-27	214274243	7c94e7ec3f733f52f0d73a9ea12a4fa8	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999793/ERR1999793.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/003/ERR1999793/ERR1999793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999793/ERR1999793.fastq.gz	197175057	f280afc798603fa9927e5e988f850d72	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999793/Subj8_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999793/Subj8_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999793/Subj8_Week1_White_End.fastq.gz	FASTQ	142220660	4e97e18a71677b566f1a9e5556d9dae8	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999793	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/003/ERR1999793	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999793	Subj8_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999796	ERP019513	SAMEA104112467	ERS1776360	ERX2059665	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5152386	408215083	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-30	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-30	273100316	63c42f3c1198c7dfcdcf7b7a514d5195	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999796/ERR1999796.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/006/ERR1999796/ERR1999796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/006/ERR1999796/ERR1999796.fastq.gz	251644672	8cde8bd3c9fcb521ddf84384c09f3647	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999796/Subj8_Week2_Srdgh_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999796/Subj8_Week2_Srdgh_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999796/Subj8_Week2_Srdgh_Start.fastq.gz	FASTQ	182098659	ddb49bcb93fe4affeb878a22e55df603	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999796	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/006/ERR1999796	ftp.sra.ebi.ac.uk/vol1/err/ERR199/006/ERR1999796	Subj8_Week2_Srdgh_Start		Bread project WGS samples		2017-06-03			
ERR1999797	ERP019513	SAMEA104112468	ERS1776361	ERX2059666	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	20638003	1637048788	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-31	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-31	1056082289	bfc7e1fc65c251582485ec13ad155b4a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999797/ERR1999797.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/007/ERR1999797/ERR1999797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/007/ERR1999797/ERR1999797.fastq.gz	969010941	f81afe4081dcb3fb83109a746b4f487b	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999797/Subj9_Week1_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999797/Subj9_Week1_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999797/Subj9_Week1_White_End.fastq.gz	FASTQ	706717547	f1cb2dfb35289a105690155c98657ee0	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999797	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/007/ERR1999797	ftp.sra.ebi.ac.uk/vol1/err/ERR199/007/ERR1999797	Subj9_Week1_White_End		Bread project WGS samples		2017-06-03			
ERR1999801	ERP019513	SAMEA104112472	ERS1776365	ERX2059670	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	6678005	529587584	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-35	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:204-35	346526544	e6bd03e6ce5f8dc6d99d5e5f72c12b37	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999801/ERR1999801.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999801/ERR1999801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999801/ERR1999801.fastq.gz	318487454	8e0f5f841db63775f636506e0adfafb9	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999801/Subj10_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999801/Subj10_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999801/Subj10_Week1_Srdgh_End.fastq.gz	FASTQ	230264467	e958ed89304767199406487c91a085ec	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999801	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999801	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999801	Subj10_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999803	ERP019513	SAMEA104112474	ERS1776367	ERX2059672	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5159591	408624892	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-37	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-37	276870899	32698b5e22e827d190eca3a9e84f5c4b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999803/ERR1999803.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/003/ERR1999803/ERR1999803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999803/ERR1999803.fastq.gz	255124946	fcb88daf6cd7e5113d584b1c50f3d2ae	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999803/Subj10_Week2_White_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999803/Subj10_Week2_White_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999803/Subj10_Week2_White_End.fastq.gz	FASTQ	185223191	728c2cb3370b375dad69a54e3350e44f	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999803	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/003/ERR1999803	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999803	Subj10_Week2_White_End		Bread project WGS samples		2017-06-03			
ERR1999804	ERP019513	SAMEA104112475	ERS1776368	ERX2059673	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	3488143	276356728	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-38	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-38	185825204	e4a024670f8d4be6d866b6848d0706d5	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999804/ERR1999804.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/004/ERR1999804/ERR1999804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/004/ERR1999804/ERR1999804.fastq.gz	171317084	10b9f8cf7091efd5f45601520b6a2aed	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999804/Subj10_Week2_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999804/Subj10_Week2_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999804/Subj10_Week2_White_Start.fastq.gz	FASTQ	123914928	ac32241bbc835842417934592e84e7c1	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999804	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/004/ERR1999804	ftp.sra.ebi.ac.uk/vol1/err/ERR199/004/ERR1999804	Subj10_Week2_White_Start		Bread project WGS samples		2017-06-03			
ERR1999810	ERP019513	SAMEA104112481	ERS1776374	ERX2059679	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	5178709	410708142	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-44	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-44	270450880	974e3c844dbb7872cf075270bdcef66a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1999810/ERR1999810.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/000/ERR1999810/ERR1999810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/000/ERR1999810/ERR1999810.fastq.gz	248813689	39b0c803bcf2927a1c539adc562d656e	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999810/Subj12_Week1_White_Start.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999810/Subj12_Week1_White_Start.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999810/Subj12_Week1_White_Start.fastq.gz	FASTQ	179683474	b20373608542cdf910a84399d385955d	ftp.sra.ebi.ac.uk/vol1/err/ERR199/000/ERR1999810	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/000/ERR1999810	ftp.sra.ebi.ac.uk/vol1/err/ERR199/000/ERR1999810	Subj12_Week1_White_Start		Bread project WGS samples		2017-06-03			
ERR1999811	ERP019513	SAMEA104112482	ERS1776375	ERX2059680	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	10055729	796711812	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-45	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-45	531304993	f190339a00945a69e48ec305dff97ff2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999811/ERR1999811.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/001/ERR1999811/ERR1999811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/001/ERR1999811/ERR1999811.fastq.gz	489590295	d3dd4963a279262ae1d28870ef86fe54	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999811/Subj12_Week2_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999811/Subj12_Week2_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999811/Subj12_Week2_Srdgh_End.fastq.gz	FASTQ	355503346	7d20f1b1fa540ebeef616d471357e25c	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999811	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/001/ERR1999811	ftp.sra.ebi.ac.uk/vol1/err/ERR199/001/ERR1999811	Subj12_Week2_Srdgh_End		Bread project WGS samples		2017-06-03			
ERR1999813	ERP019513	SAMEA104112484	ERS1776377	ERX2059682	PRJEB17643	ERA952328	256318	metagenome	ILLUMINA	NextSeq 500	BreadMGA		SINGLE	WGS	METAGENOMIC	unspecified	2962255	234704052	WEIZMANN INSTITUE OF SCIENCE	2017-06-05	2018-11-16	NextSeq 500 sequencing	A randomized trial of bread consumption: Personal glycemic responses and effects on clinical parameters and gut microbiome	ena-STUDY-WEIZMANN INSTITUE OF SCIENCE-03-11-2016-14:19:00:394-624	ena-EXPERIMENT-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-47	ena-RUN-WEIZMANN INSTITUE OF SCIENCE-03-06-2017-08:52:10:205-47	158044343	61c1fa4428dbaeec022b98059bc0f026	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999813/ERR1999813.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR199/003/ERR1999813/ERR1999813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR199/003/ERR1999813/ERR1999813.fastq.gz	145524646	00b5e5c4ef1528ca0dbf0f7ede0e477d	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999813/Subj13_Week1_Srdgh_End.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR199/ERR1999813/Subj13_Week1_Srdgh_End.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR199/ERR1999813/Subj13_Week1_Srdgh_End.fastq.gz	FASTQ	105396030	051efb64ac7c2fb2acb0f08d3105154e	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999813	fasp.sra.ebi.ac.uk:/vol1/err/ERR199/003/ERR1999813	ftp.sra.ebi.ac.uk/vol1/err/ERR199/003/ERR1999813	Subj13_Week1_Srdgh_End		Bread project WGS samples		2017-06-03			
